random_32,lru_32,random_64,lru_64,random_128,lru_128,random_256,lru_256,random_512,lru_512,random_1024,lru_1024,random_2048,lru_2048,random_4096,lru_4096,random_8192,lru_8192
0.043640,0.036852,0.003670,0.000812,0.000253,0.000111,0.000000,0.000074,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.037721,0.031057,0.006477,0.002194,0.002754,0.001627,0.001839,0.001400,0.000985,0.001286,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.013372,0.003262,0.004890,0.003042,0.003121,0.002292,0.002144,0.001852,0.001107,0.001234,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.043457,0.038222,0.005501,0.001287,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.051695,0.048111,0.005928,0.001421,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.028384,0.016649,0.002877,0.000874,0.000375,0.000152,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.037599,0.026987,0.004097,0.001049,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.025821,0.015132,0.004890,0.001892,0.001961,0.001563,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.017522,0.006054,0.005195,0.002737,0.002205,0.001285,0.001168,0.000788,0.000131,0.000746,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.016119,0.005025,0.005501,0.003024,0.002632,0.001379,0.001778,0.001379,0.001046,0.001201,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.030215,0.016534,0.005195,0.001982,0.000741,0.000238,0.000253,0.000159,0.000000,0.000159,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.013067,0.005819,0.007270,0.005285,0.004768,0.003588,0.003426,0.002376,0.002693,0.002376,0.002022,0.002327,0.001046,0.001018,0.000000,0.000000,0.000000,0.000000
0.032229,0.018853,0.003121,0.001259,0.000680,0.000276,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.040833,0.027834,0.010016,0.004193,0.003853,0.002329,0.002144,0.001359,0.001107,0.001242,0.000000,0.000039,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.042114,0.031019,0.004463,0.001183,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.045410,0.035190,0.006477,0.002092,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.042664,0.034392,0.006904,0.002569,0.000802,0.000477,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.031435,0.019471,0.005806,0.002206,0.002327,0.001394,0.001351,0.000774,0.000985,0.000735,0.000680,0.000735,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.015935,0.005404,0.003975,0.002092,0.000741,0.000392,0.000131,0.000087,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.011603,0.004368,0.005195,0.003485,0.002754,0.001626,0.001717,0.001115,0.000924,0.001115,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.019109,0.007553,0.006538,0.003712,0.002938,0.001493,0.001717,0.001195,0.000863,0.001109,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.008186,0.003203,0.002022,0.001460,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.020390,0.008654,0.006782,0.003783,0.003487,0.002044,0.002266,0.001609,0.001778,0.001479,0.001534,0.001348,0.001046,0.001348,0.000000,0.000000,0.000000,0.000000
0.038514,0.031464,0.002754,0.000558,0.000558,0.000260,0.000253,0.000149,0.000000,0.000112,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.028689,0.018730,0.003914,0.001465,0.000985,0.000462,0.000192,0.000308,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
